Nodo,Rw Settembre,Rw Ottobre,Rw Novembre,Rw Dicembre,Rw Dicembre Predetto,Rwerrore
marcomix80,0.94,0.97,0.49,0.0,0.73,36.5
fraska84,,1.0,1.0,1.0,1.0,0
nozze89,0.5,0.25,0.17,0.18,0.21000000000000002,1.5000000000000013
Raky70676024,,1.0,0.25,0.25,0.25,0
cenadeleceneri,,0.2,0.0,-1.0,0.0,50.0
cristinavalles,1.0,1.0,0.83,0.83,0.915,4.2500000000000036
Massimo59622428,,0.5,0.5,0.02,0.5,24.0
tottoi1970,1.0,1.0,1.0,1.0,1.0,0
alexcar1975,0.33,0.5,0.25,0.2,0.375,8.75
style4082,,1.0,1.0,1.0,1.0,0
RossanaCaccavo,0.94,0.49,0.33,1.0,0.41000000000000003,29.5
maffezzoli,,1.0,1.0,1.0,1.0,0
14504ae94367406,1.0,1.0,1.0,1.0,1.0,0
MediasetTgcom24,,1.0,1.0,1.0,1.0,0
lucaciarrocca,,1.0,1.0,1.0,1.0,0
MEDSAPsg,,1.0,1.0,1.0,1.0,0
robertodiloreto,,1.0,0.0,0.0,0.0,0
toscaross,1.0,1.0,1.0,1.0,1.0,0
SalPannullo,0.96,0.03,0.49,0.01,0.26,12.5
LacuadraU,1.0,1.0,1.0,1.0,1.0,0
Obioetica,1.0,1.0,1.0,1.0,1.0,0
JORGITO_DELGADO,1.0,1.0,1.0,1.0,1.0,0
guidopoli3,0.33,0.33,0.25,-0.0,0.29000000000000004,14.500000000000002
ApCamera,,1.0,1.0,1.0,1.0,0
529b01bfc0c44e9,1.0,1.0,1.0,1.0,1.0,0
adriavoltes,1.0,1.0,1.0,1.0,1.0,0
_TheVAX_,,1.0,1.0,1.0,1.0,0
siceid,,1.0,-0.01,0.46,-0.01,23.5
ae7ded6150e24fe,,0.96,-0.01,1.0,-0.01,50.5
Colegualina,,1.0,1.0,1.0,1.0,0
Dadan_ka,0.5,0.5,0.33,1.0,0.41500000000000004,29.25
janetnoseda,,1.0,1.0,1.0,1.0,0
giangiu2008,,0.96,-0.03,1.0,-0.03,51.5
SariEssayah,0.5,0.33,0.33,0.33,0.33,0
Innosta,,1.0,1.0,1.0,1.0,0
deb8479eaeef410,,1.0,0.33,0.5,0.33,8.5
eherguedas,,1.0,1.0,1.0,1.0,0
IeSslo,1.0,0.33,0.33,0.5,0.33,8.5
Lore_n_bruto,,1.0,1.0,1.0,1.0,0
fededuo,,1.0,1.0,0.75,1.0,12.5
jmvidalvilla,1.0,1.0,1.0,1.0,1.0,0
Emisalm,1.0,0.5,0.5,0.5,0.5,0
MeganoticiasTVC,,1.0,1.0,1.0,1.0,0
CipollaLorenzo,1.0,1.0,0.5,1.0,0.75,12.5
documentazione_,,1.0,1.0,1.0,1.0,0
lanuovaBQ,1.0,1.0,1.0,1.0,1.0,0
LorenzoSestito,,1.0,1.0,1.0,1.0,0
JACarrilloMora,1.0,1.0,1.0,1.0,1.0,0
Eleda59,,1.0,1.0,1.0,1.0,0
MariaElenaBozz1,,0.07,-0.1,0.0,-0.1,5.0
SolaNancy,,1.0,1.0,1.0,1.0,0
democratica_web,1.0,1.0,1.0,1.0,1.0,0
13reinas13,,1.0,1.0,1.0,1.0,0
Juliococo,,1.0,1.0,1.0,1.0,0
GiuseppeSardoVi,,1.0,1.0,1.0,1.0,0
dani_cardoso19,,1.0,1.0,1.0,1.0,0
AvanzaSilvia,1.0,1.0,1.0,1.0,1.0,0
lidiota_0,1.0,0.33,0.33,0.33,0.33,0
Ste_Mazzu,1.0,1.0,1.0,1.0,1.0,0
deltamikeMD,,1.0,1.0,1.0,1.0,0
rumoredellutto,,1.0,1.0,1.0,1.0,0
fernandokrammer,1.0,1.0,1.0,1.0,1.0,0
PiaZorzi,,1.0,1.0,1.0,1.0,0
riojavioleta,,1.0,1.0,1.0,1.0,0
Giorgio_47,1.0,1.0,1.0,1.0,1.0,0
josecamiloc19,,1.0,1.0,1.0,1.0,0
tonioct22,,1.0,1.0,1.0,1.0,0
maumartina,,1.0,1.0,1.0,1.0,0
mariandres2014,0.0,0.02,0.06,0.2,0.04,8.0
manuliga72,,0.25,0.25,0.46,0.25,10.500000000000002
donatellabarus,,1.0,1.0,0.5,1.0,25.0
ass_coscioni,0.04,0.24,0.01,0.03,0.125,4.75
alatikaipiperi,,1.0,1.0,1.0,1.0,0
AleTeichner,,1.0,1.0,1.0,1.0,0
Eligevida,1.0,1.0,1.0,1.0,1.0,0
TaniaMolG,,1.0,1.0,1.0,1.0,0
Mitch1978Ar,,1.0,1.0,1.0,1.0,0
Suha_Ab,0.33,0.02,0.01,0.15,0.015,6.75
marco_valente_,,1.0,1.0,1.0,1.0,0
Peleo59,1.0,1.0,0.01,0.0,0.505,25.25
Consalud_es,,1.0,1.0,1.0,1.0,0
chenoayyo2006,,1.0,1.0,1.0,1.0,0
SMediaGreen,,1.0,1.0,1.0,1.0,0
VIOLAMARTELLA46,0.09,0.58,0.06,0.3,0.31999999999999995,0.9999999999999981
__Zorro___,,1.0,1.0,1.0,1.0,0
RafadelaGuerra,,1.0,1.0,1.0,1.0,0
QTombolini,,0.96,0.0,0.0,0.0,0
EnricoFarm,,1.0,0.07,0.13,0.07,3.0
gioalbarosa,0.47,0.49,0.25,0.5,0.37,6.5
FamiliaspSJp,,1.0,1.0,1.0,1.0,0
ale_rossg,1.0,1.0,1.0,1.0,1.0,0
Colmedicocaldas,,1.0,1.0,1.0,1.0,0
Rebollejos,1.0,1.0,1.0,1.0,1.0,0
mneirawilson,,1.0,1.0,1.0,1.0,0
il_giga,,1.0,1.0,1.0,1.0,0
letrasdeautor,,1.0,1.0,1.0,1.0,0
laurenarse,,1.0,0.5,0.5,0.5,0
Alzalavoz_poeta,1.0,1.0,1.0,1.0,1.0,0
nonnagi2000gmai,,1.0,1.0,1.0,1.0,0
Stemag64,0.94,0.97,0.5,1.0,0.735,13.25
MercurioPsi,1.0,1.0,1.0,1.0,1.0,0
PapiriAnna,,1.0,1.0,1.0,1.0,0
magnino,,1.0,0.5,0.0,0.5,25.0
LaVeritaWeb,,1.0,1.0,1.0,1.0,0
Laurapastorell4,0.94,1.0,0.66,0.98,0.8300000000000001,7.499999999999996
egos23,,0.06,0.2,-0.0,0.2,10.0
SandroColitti,,1.0,1.0,1.0,1.0,0
WikiPalta,1.0,1.0,1.0,1.0,1.0,0
sarisarkomaa,,1.0,1.0,1.0,1.0,0
alegio957,,0.96,-0.02,0.5,-0.02,26.0
JaimeUnquera,1.0,1.0,1.0,1.0,1.0,0
PatrizioNicole1,1.0,1.0,1.0,0.5,1.0,25.0
Seba_pizarro82,1.0,1.0,1.0,1.0,1.0,0
fiftycb,1.0,1.0,1.0,1.0,1.0,0
SonDandelion,0.5,0.5,0.02,1.0,0.26,37.0
asdanyas,,1.0,0.5,1.0,0.5,25.0
NikolausVonMyra,1.0,1.0,1.0,1.0,1.0,0
MurielMiyabi,,1.0,1.0,1.0,1.0,0
leligamu,1.0,0.5,0.5,0.5,0.5,0
joancmarch,,1.0,1.0,1.0,1.0,0
manuelaferrar15,,1.0,1.0,1.0,1.0,0
NariaCVP,1.0,1.0,1.0,1.0,1.0,0
ItaliaRecord,1.0,1.0,1.0,1.0,1.0,0
luciastarace1,,1.0,1.0,1.0,1.0,0
mframdhanisy__,,1.0,1.0,1.0,1.0,0
Spacciaretweet,,1.0,0.33,0.25,0.33,4.000000000000001
PatriziaCorrada,,1.0,1.0,1.0,1.0,0
angelagennaro,,1.0,1.0,1.0,1.0,0
marin_grego,,1.0,1.0,1.0,1.0,0
TopaM79,,1.0,0.33,1.0,0.33,33.5
RealTimeNews__,1.0,0.14,0.09,0.08,0.115,1.7500000000000002
ripofnail,,0.33,0.33,0.33,0.33,0
AlessioFraumene,1.0,1.0,1.0,1.0,1.0,0
michelaoliva,,1.0,1.0,1.0,1.0,0
CanilAdri,1.0,1.0,1.0,1.0,1.0,0
LosadaPescador,,1.0,1.0,1.0,1.0,0
Mariaesteladv,1.0,1.0,1.0,1.0,1.0,0
strata_gemma,,0.96,0.0,1.0,0.0,50.0
CianPdc,,-1.0,-1.0,-1.0,-1.0,0
Guglielmo_61,1.0,0.19,0.18,0.0,0.185,9.25
hrodriguez72,1.0,1.0,1.0,1.0,1.0,0
pinopao,1.0,1.0,1.0,1.0,1.0,0
luzarodel78,,1.0,1.0,1.0,1.0,0
ClaudiaSekhmet,,1.0,1.0,1.0,1.0,0
redaccionmedica,1.0,1.0,1.0,1.0,1.0,0
monica_targusi,,1.0,1.0,1.0,1.0,0
magindipendente,,1.0,1.0,1.0,1.0,0
kattolikamente,1.0,1.0,1.0,0.5,1.0,25.0
miliziachristi,1.0,1.0,1.0,1.0,1.0,0
UdcIta,,1.0,1.0,0.8,1.0,9.999999999999998
marcocappato,0.47,0.09,0.0,-0.08,0.045,6.25
MARIO_DerFriaul,1.0,1.0,1.0,0.5,1.0,25.0
JLCortijo,1.0,1.0,1.0,0.5,1.0,25.0
clia_g,,1.0,1.0,1.0,1.0,0
LuisellaSaro,0.29,0.14,0.1,0.01,0.12000000000000001,5.500000000000001
rive435,,1.0,1.0,1.0,1.0,0
Arturo_Scotto,,0.96,0.01,1.0,0.01,49.5
elEconomistaes,1.0,1.0,1.0,1.0,1.0,0
teabertolo,,0.5,0.33,-0.08,0.33,20.5
JeanyGalliot,1.0,1.0,1.0,1.0,1.0,0
darkokerim,,0.99,1.0,0.03,1.0,48.5
EnricoGallicani,,0.06,-0.01,0.19,-0.01,10.0
GPuntoticket,1.0,1.0,0.2,0.06,0.6,27.0
LeoneGrotti,1.0,1.0,1.0,1.0,1.0,0
sisifoitalia,,1.0,1.0,1.0,1.0,0
Dmdcatalunya,1.0,1.0,1.0,1.0,1.0,0
LucillaMasini,,1.0,0.2,0.5,0.2,15.0
LauraGgatti,1.0,1.0,1.0,0.08,1.0,46.0
Silvio_Viale,1.0,1.0,1.0,1.0,1.0,0
MatcovichEnrico,,1.0,0.0,1.0,0.0,50.0
MutiLeonilde,,1.0,1.0,1.0,1.0,0
March25Peru,,1.0,1.0,1.0,1.0,0
ElMismoPais,,1.0,1.0,1.0,1.0,0
giulioenrico,,0.2,-0.14,0.0,-0.14,7.000000000000001
lucianadias22,1.0,1.0,1.0,1.0,1.0,0
domenichiofalo,,1.0,1.0,0.5,1.0,25.0
antonia_mp_,1.0,1.0,1.0,1.0,1.0,0
fox_rino,,1.0,0.5,1.0,0.5,25.0
MilaniLucia,,1.0,1.0,1.0,1.0,0
nelsonnovaarrie,,1.0,1.0,1.0,1.0,0
Paternoster85,,1.0,0.0,0.0,0.0,0
Crispal,,1.0,1.0,1.0,1.0,0
LupoMail,,1.0,1.0,1.0,1.0,0
BhJesusbh,,1.0,1.0,1.0,1.0,0
VanniPetrelli,,1.0,1.0,1.0,1.0,0
juancarralv,,1.0,1.0,1.0,1.0,0
es18681700,,0.17,0.04,0.07,0.04,1.5000000000000002
Adnkronos,,1.0,1.0,1.0,1.0,0
KARALS_20,,1.0,1.0,1.0,1.0,0
Monaco_Leonardo,0.47,0.25,0.4,0.01,0.325,15.75
gariduran,1.0,1.0,1.0,1.0,1.0,0
monicascapin77,,1.0,1.0,1.0,1.0,0
ProvaProvaSsa,,1.0,1.0,1.0,1.0,0
mercedescondes,1.0,1.0,1.0,1.0,1.0,0
AlessandraBare9,1.0,1.0,1.0,1.0,1.0,0
miguelaqp,1.0,1.0,0.5,0.5,0.75,12.5
GCappellazz,,0.19,0.08,0.49,0.08,20.5
robanza1,1.0,1.0,0.5,0.5,0.75,12.5
P10paola,1.0,-0.04,0.05,0.5,0.005000000000000001,24.75
jomasarod,1.0,1.0,1.0,1.0,1.0,0
lucaserafini4,1.0,1.0,1.0,1.0,1.0,0
bonfigliolimas2,0.94,0.16,0.5,1.0,0.33,33.5
monacobenkei,0.31,0.32,0.33,1.0,0.325,33.75
mirkocavion,,0.5,0.67,1.0,0.67,16.499999999999996
vminyana,,1.0,1.0,1.0,1.0,0
DanieleC1974,,1.0,0.02,0.5,0.02,24.0
PratiCristian,1.0,1.0,0.5,1.0,0.75,12.5
AS3691,,1.0,1.0,0.5,1.0,25.0
RafTris,,1.0,1.0,1.0,1.0,0
katriinapa,,1.0,1.0,1.0,1.0,0
susibillingsley,,1.0,1.0,1.0,1.0,0
MatiaFundazioa,1.0,1.0,1.0,1.0,1.0,0
SIDEME_,1.0,1.0,1.0,1.0,1.0,0
melibarberor,,1.0,1.0,1.0,1.0,0
taglient8th,1.0,0.5,0.03,0.0,0.265,13.25
ValoreSociale,,1.0,1.0,1.0,1.0,0
RamaLogui,,1.0,1.0,1.0,1.0,0
Claudia000811,,1.0,1.0,1.0,1.0,0
solidatus,,1.0,1.0,1.0,1.0,0
AndyGimnezRojas,,1.0,1.0,1.0,1.0,0
ana_verynera,1.0,1.0,1.0,1.0,1.0,0
Michele_Arnese,1.0,1.0,1.0,1.0,1.0,0
louisfornellist,1.0,1.0,1.0,1.0,1.0,0
es_Lala,,1.0,1.0,1.0,1.0,0
viktorvictorv,,1.0,1.0,1.0,1.0,0
Cruzza5,1.0,1.0,1.0,1.0,1.0,0
manyez,,1.0,1.0,1.0,1.0,0
brusalucia,0.07,0.11,0.08,0.31,0.095,10.75
manginobrioches,,1.0,0.0,0.33,0.0,16.5
mlalanda,1.0,1.0,1.0,1.0,1.0,0
nocatcomunism,,0.5,1.0,0.02,1.0,49.0
CHACAO_FJD,,1.0,1.0,1.0,1.0,0
henryvvm,1.0,1.0,1.0,1.0,1.0,0
ADMD_63,1.0,1.0,1.0,1.0,1.0,0
Yaliangeles04,,1.0,1.0,1.0,1.0,0
tete_1724,,1.0,1.0,1.0,1.0,0
Benatprofe,1.0,1.0,1.0,1.0,1.0,0
Velociraptor_Pe,,1.0,1.0,1.0,1.0,0
redellerose,,1.0,1.0,1.0,1.0,0
MariaPintor2,,1.0,1.0,1.0,1.0,0
adeven,,1.0,0.5,0.0,0.5,25.0
Malahe_8,,0.5,0.5,0.5,0.5,0
carlo1mc,1.0,1.0,0.33,0.5,0.665,8.250000000000002
jemolgui,1.0,1.0,1.0,1.0,1.0,0
acoda13,,0.19,0.17,0.32,0.17,7.5
glauco9000,,1.0,1.0,1.0,1.0,0
EspositoFilippo,,1.0,0.5,0.2,0.5,15.0
cgp1969,1.0,1.0,1.0,1.0,1.0,0
SimoneCernesi,,1.0,1.0,1.0,1.0,0
TomiKuosmanen,1.0,1.0,1.0,1.0,1.0,0
amaia_haikazti,,1.0,1.0,1.0,1.0,0
gianluca1960cim,,0.01,0.33,0.01,0.33,16.0
JoseAntonio_BG,,1.0,1.0,1.0,1.0,0
Agenzia_Ansa,1.0,1.0,1.0,1.0,1.0,0
akavetta,,-1.0,-1.0,-1.0,-1.0,0
MarcoTognini,1.0,1.0,1.0,1.0,1.0,0
rbaitg,1.0,1.0,1.0,1.0,1.0,0
AnicioBoezio,,0.5,0.5,0.5,0.5,0
ierogamos,,1.0,1.0,1.0,1.0,0
82lucar,,1.0,1.0,1.0,1.0,0
migartua12,,1.0,1.0,1.0,1.0,0
arawako,,1.0,1.0,1.0,1.0,0
GianCerrelli,1.0,1.0,1.0,1.0,1.0,0
FrancaFloris,1.0,1.0,1.0,1.0,1.0,0
parliamdidroghe,1.0,0.14,0.5,0.03,0.32,14.500000000000002
MariaDe42986117,1.0,1.0,1.0,1.0,1.0,0
CursosVeranoUCM,,1.0,1.0,1.0,1.0,0
jolandaire,1.0,0.5,0.67,0.33,0.585,12.749999999999998
SpettinatiPisa,,1.0,1.0,1.0,1.0,0
Abogada_Alfa,1.0,1.0,1.0,1.0,1.0,0
francescaacqua1,,1.0,1.0,1.0,1.0,0
LuisaIannelli,1.0,1.0,1.0,1.0,1.0,0
ritafrediani,0.25,0.04,0.04,0.49,0.04,22.5
AdalucDe,,1.0,0.25,0.5,0.25,12.5
EutanaSiaLegale,0.0,0.14,0.02,0.0,0.08,4.0
merycvidal01,,1.0,1.0,1.0,1.0,0
CARLAROSSICRF,,1.0,1.0,1.0,1.0,0
m_martinenghi,1.0,1.0,1.0,1.0,1.0,0
giannimacheda,1.0,1.0,1.0,1.0,1.0,0
Nicofre61,,0.1,0.11,0.46,0.11,17.5
GiuliaBelard,,1.0,1.0,1.0,1.0,0
beatric82620595,1.0,1.0,0.33,0.2,0.665,23.25
radioanchio,,1.0,1.0,1.0,1.0,0
SenatoriPD,0.33,0.91,0.78,0.0,0.845,42.25
MaridaAlesi,1.0,1.0,0.5,0.33,0.75,21.0
IgnotoLugar,1.0,0.3,0.64,0.64,0.47,8.500000000000002
Rolfi39,1.0,1.0,0.25,0.33,0.625,14.75
Storace,1.0,1.0,1.0,1.0,1.0,0
giandomenic45,1.0,1.0,0.5,1.0,0.75,12.5
vilmaparenti,1.0,1.0,0.5,0.5,0.75,12.5
ocramirog,0.25,0.25,0.18,0.0,0.215,10.75
encuentrosucm,,1.0,1.0,1.0,1.0,0
AndresruedaS,,1.0,1.0,1.0,1.0,0
CarmenGalindoH,1.0,1.0,0.67,0.5,0.835,16.75
MajuGomez,,1.0,1.0,1.0,1.0,0
ecocyberpunk,,1.0,1.0,1.0,1.0,0
Maria52963003,1.0,1.0,1.0,1.0,1.0,0
rioquilaco,1.0,1.0,1.0,1.0,1.0,0
terzavia,0.94,0.06,0.14,0.2,0.1,5.0
Dairis_SuSu,,1.0,1.0,1.0,1.0,0
ancoraquasto,,1.0,1.0,1.0,1.0,0
PodemosBiar,,1.0,1.0,1.0,1.0,0
TrevisoCityWR,,0.02,0.11,0.0,0.11,5.5
eljuridista,,1.0,1.0,1.0,1.0,0
NichiVendola,,0.5,0.02,0.5,0.02,24.0
carmeniglesia2,,1.0,1.0,1.0,1.0,0
pdariogomez,,1.0,1.0,1.0,1.0,0
emanuelaneri14,,1.0,1.0,1.0,1.0,0
verolozman66,,1.0,1.0,1.0,1.0,0
AvyCandeli,1.0,0.31,0.65,0.03,0.48,22.499999999999996
ROSARIOMZYO,1.0,1.0,1.0,1.0,1.0,0
lorena_cambiano,,1.0,1.0,1.0,1.0,0
Laakariliitto,,-1.0,0.33,0.33,0.33,0
lucky_mtl,1.0,1.0,1.0,1.0,1.0,0
gagliardi_andr,1.0,1.0,1.0,1.0,1.0,0
rolieban,1.0,1.0,1.0,1.0,1.0,0
MartaScattoni,0.0,0.0,-0.19,0.33,-0.095,21.250000000000004
emato64,1.0,1.0,1.0,1.0,1.0,0
News_AP_,,1.0,0.5,1.0,0.5,25.0
antnqu,,1.0,0.99,0.05,0.99,47.0
mortileo,0.33,0.14,0.06,0.0,0.1,5.0
8x1000Valdese,0.67,0.6,0.5,0.0,0.55,27.500000000000004
maiteazules,1.0,1.0,1.0,1.0,1.0,0
gasterya,0.5,0.5,0.5,0.5,0.5,0
ilnibbioalto,0.94,0.73,0.13,0.01,0.43,21.0
denise_mazzola,,1.0,1.0,1.0,1.0,0
marghiadnsal,,1.0,1.0,0.43,1.0,28.500000000000004
jeistiven,1.0,1.0,1.0,1.0,1.0,0
monicaclaudia09,,1.0,1.0,1.0,1.0,0
Noemi17325116,,0.96,0.0,1.0,0.0,50.0
streghina62,,0.5,0.49,0.03,0.49,23.0
MFarreAlmacell,,1.0,1.0,1.0,1.0,0
cnt_ue,,1.0,1.0,1.0,1.0,0
Pietro_Firenze,,0.0,0.11,0.93,0.11,41.0
PortoPar,,1.0,1.0,1.0,1.0,0
acistampa,,1.0,1.0,1.0,1.0,0
CleliaMussari,0.47,0.0,0.0,0.22,0.0,11.0
bibder,,1.0,1.0,1.0,1.0,0
daniele19921,1.0,1.0,1.0,0.5,1.0,25.0
matasm11,,1.0,1.0,1.0,1.0,0
Avvenire_NEI,,1.0,1.0,1.0,1.0,0
AleRojasRosas,1.0,1.0,1.0,1.0,1.0,0
potraverde,,1.0,1.0,1.0,1.0,0
AlbertoManRiv,1.0,1.0,1.0,1.0,1.0,0
NandreaBeltran,1.0,1.0,1.0,1.0,1.0,0
PierPao21921186,,1.0,1.0,0.5,1.0,25.0
lando16856,,1.0,1.0,0.0,1.0,50.0
libellula58,,1.0,1.0,0.5,1.0,25.0
monagasbello,,1.0,1.0,1.0,1.0,0
Index_Research,,1.0,1.0,1.0,1.0,0
flaviafratello,-1.0,-1.0,-1.0,-0.5,-1.0,25.0
JustoAznarLucea,1.0,1.0,1.0,1.0,1.0,0
NoidiVidas,,1.0,1.0,1.0,1.0,0
StellaSirio60,1.0,1.0,1.0,0.25,1.0,37.5
parsanmart,1.0,1.0,1.0,1.0,1.0,0
giorgiabv,,1.0,1.0,1.0,1.0,0
SabrinaDR65,,1.0,0.5,0.0,0.5,25.0
nelpaeseit,,1.0,1.0,1.0,1.0,0
APatroniGriffi,,1.0,1.0,1.0,1.0,0
MarghareteTrevi,0.67,0.8,0.83,0.83,0.815,0.7500000000000007
49mamie51,1.0,1.0,1.0,1.0,1.0,0
Mariaeu13,,1.0,1.0,1.0,1.0,0
carmellompart,1.0,1.0,1.0,1.0,1.0,0
IlariaPiperno,,1.0,1.0,1.0,1.0,0
Articolo1P,1.0,1.0,1.0,1.0,1.0,0
Massimilianosg3,,0.96,0.0,0.67,0.0,33.5
menadasilva,1.0,1.0,1.0,1.0,1.0,0
derechoavivir,1.0,1.0,1.0,0.75,1.0,12.5
emi_sanna,0.94,0.42,0.44,1.0,0.43,28.500000000000004
GuerreraSultana,1.0,1.0,1.0,1.0,1.0,0
EuropaVentotene,,1.0,1.0,1.0,1.0,0
JuanjoVII,1.0,1.0,1.0,1.0,1.0,0
juanbasangulo,,1.0,1.0,1.0,1.0,0
MarcoVall8,,1.0,1.0,1.0,1.0,0
asun_velasco,,1.0,1.0,1.0,1.0,0
Agatirso81,,1.0,1.0,1.0,1.0,0
pirata_21,1.0,1.0,1.0,1.0,1.0,0
MariVillalba3,1.0,1.0,1.0,1.0,1.0,0
Dquijanoh,,1.0,1.0,1.0,1.0,0
anna_mattarelli,,0.96,0.0,1.0,0.0,50.0
Fervabi,,1.0,1.0,1.0,1.0,0
gio_spagnuolo,,1.0,1.0,1.0,1.0,0
AntoniaCordedda,,0.5,0.11,-0.12,0.11,11.5
Alejocrawley,,1.0,1.0,1.0,1.0,0
_matteomartini_,,1.0,1.0,1.0,1.0,0
Maxbar65Massimo,,0.2,0.02,0.5,0.02,24.0
contropiano,,1.0,1.0,1.0,1.0,0
vince_bryce,1.0,1.0,1.0,1.0,1.0,0
ilaborletti,1.0,1.0,0.99,1.0,0.995,0.2500000000000002
ginoruizmacia,,1.0,1.0,1.0,1.0,0
ANDREABE01,1.0,1.0,1.0,1.0,1.0,0
EvaGSempere,1.0,1.0,1.0,1.0,1.0,0
MariaAn79921955,,0.25,0.33,0.2,0.33,6.5
carloiannello,,1.0,1.0,1.0,1.0,0
hopegj87,1.0,1.0,1.0,1.0,1.0,0
nonegoziabili,0.29,0.06,0.3,0.14,0.18,1.9999999999999991
electra1966,,0.25,0.08,-0.0,0.08,4.0
ForzaEU,,0.39,0.01,1.0,0.01,49.5
liviofiorillo,1.0,1.0,1.0,1.0,1.0,0
Manuel_Ghezzi,,-1.0,-1.0,-1.0,-1.0,0
Tempi_it,1.0,1.0,1.0,1.0,1.0,0
MuredduGiovanni,1.0,1.0,1.0,1.0,1.0,0
Kikkablues01,1.0,1.0,1.0,1.0,1.0,0
57Davide,,1.0,0.12,0.5,0.12,19.0
CenalbeCo,1.0,1.0,1.0,1.0,1.0,0
antonio_salvati,,1.0,1.0,1.0,1.0,0
franco56939151,0.17,0.2,0.6,0.21,0.4,9.500000000000002
24OreSanita,1.0,1.0,1.0,1.0,1.0,0
michelecocomazz,1.0,1.0,1.0,1.0,1.0,0
MassimoBertoni3,1.0,0.5,0.5,0.33,0.5,8.5
amrugar,,1.0,1.0,1.0,1.0,0
JoseHinojosaCob,,1.0,1.0,1.0,1.0,0
CarloSantaroni,0.96,0.07,0.11,0.37,0.09,14.000000000000002
ulisesbetania,,1.0,1.0,1.0,1.0,0
FedPiana,,1.0,0.5,0.33,0.5,8.5
bravorubendario,,1.0,1.0,1.0,1.0,0
carmelaricov,1.0,0.2,0.4,0.4,0.30000000000000004,4.999999999999999
ardigiorgio,1.0,1.0,1.0,1.0,1.0,0
CampoProg,1.0,1.0,1.0,1.0,1.0,0
yomismaconcha,,1.0,1.0,1.0,1.0,0
VeliHolopainen,1.0,1.0,1.0,1.0,1.0,0
sandroascoli,,1.0,1.0,1.0,1.0,0
projectguevarap,1.0,1.0,0.5,0.5,0.75,12.5
fradepal,1.0,1.0,1.0,1.0,1.0,0
disabile1968,1.0,1.0,1.0,1.0,1.0,0
Katoenmarche,1.0,1.0,0.4,0.0,0.7,35.0
araydulama,1.0,1.0,1.0,1.0,1.0,0
mariatecaste,1.0,1.0,1.0,1.0,1.0,0
josebl7,,1.0,1.0,1.0,1.0,0
marcella_origgi,,1.0,0.67,0.43,0.67,12.000000000000002
BrunoCarrillo,,1.0,1.0,1.0,1.0,0
fitzkarraldo5,,0.97,1.0,1.0,1.0,0
kdlehti,1.0,1.0,1.0,1.0,1.0,0
FondazioneSR,1.0,1.0,1.0,1.0,1.0,0
tomaurora1,1.0,1.0,1.0,1.0,1.0,0
AndreaDinotto,1.0,1.0,1.0,1.0,1.0,0
marpilcor,,1.0,1.0,1.0,1.0,0
Jvero74,,1.0,1.0,1.0,1.0,0
bellalilli16,1.0,1.0,0.0,1.0,0.5,25.0
donhectorhugo,,1.0,1.0,1.0,1.0,0
calderin2010,,1.0,1.0,1.0,1.0,0
pachecoemili,,1.0,1.0,1.0,1.0,0
CelliLuana,1.0,1.0,1.0,1.0,1.0,0
nataliar68,,1.0,1.0,1.0,1.0,0
maluechavez,,1.0,1.0,1.0,1.0,0
mauro28tolo,,1.0,1.0,1.0,1.0,0
mara31gbarcenas,,1.0,1.0,1.0,1.0,0
scandura,-1.0,-1.0,-1.0,1.0,-1.0,100.0
BozzaLbozza412,,1.0,0.33,0.5,0.33,8.5
cuadrado17,,1.0,1.0,1.0,1.0,0
lidiarosc,,1.0,1.0,1.0,1.0,0
bacicciarossi,1.0,1.0,1.0,1.0,1.0,0
Zeronegativo73,,0.49,0.5,1.0,0.5,25.0
debician,,1.0,1.0,1.0,1.0,0
IleanaArgentin,,1.0,1.0,1.0,1.0,0
marconipop,,1.0,1.0,1.0,1.0,0
LucianaCiolfi,,1.0,0.5,1.0,0.5,25.0
MaricelCuellaS1,,1.0,1.0,1.0,1.0,0
emigaglia,,1.0,1.0,1.0,1.0,0
lila29cha,,1.0,1.0,1.0,1.0,0
Contrappuntinfo,1.0,1.0,1.0,1.0,1.0,0
AriannaTur,,-1.0,-1.0,-1.0,-1.0,0
fabiovalenza,,0.4,0.04,0.0,0.04,2.0
iraidarojas98,1.0,1.0,1.0,1.0,1.0,0
cachu1328,,1.0,1.0,1.0,1.0,0
MParkkila,,-1.0,1.0,1.0,1.0,0
mauriziofabi99,,1.0,0.33,1.0,0.33,33.5
ottogattotto,,1.0,1.0,1.0,1.0,0
APOCALISSE64,,1.0,1.0,1.0,1.0,0
maurazamir,,0.33,0.17,0.33,0.17,8.0
EstherDiHon,,1.0,1.0,1.0,1.0,0
alessandrabenci,,1.0,0.93,-0.04,0.93,48.50000000000001
FederSerra,1.0,0.29,0.01,0.95,0.15,40.0
rbSpezia,,1.0,1.0,1.0,1.0,0
IsidoroGottardo,,1.0,1.0,1.0,1.0,0
AnaOmkin,,1.0,1.0,1.0,1.0,0
forumlibertas,1.0,1.0,1.0,1.0,1.0,0
MaggicaPolly,1.0,1.0,1.0,1.0,1.0,0
DanieleLorenze2,,0.5,0.25,0.5,0.25,12.5
lauragilli65,1.0,0.09,0.62,0.17,0.355,9.249999999999998
tabarneslibre,1.0,1.0,1.0,1.0,1.0,0
