Nodo,Venezuela Settembre,Venezuela Ottobre,Venezuela Novembre,Venezuela Dicembre,Venezuela Dicembre Predetto,Venezuelaerrore
lorenzotiezzi,,0.9251320090837617,-0.41747874986892325,-1.0,-0.41747874986892325,29.12606250655384
Giovanniii,,0.9129546440780922,0.9478554284782723,0.7956812402535444,0.9478554284782723,7.608709411236397
luciavalente_tw,,1.0,1.0,1.0,1.0,0
MadagioPepe,0.7764221520011908,0.9523415067285986,0.7288154724693666,0.8453359238998657,0.8405784895989826,0.23787171504415228
momarte1,,1.0,0.8918000652594391,1.0,0.8918000652594391,5.409996737028044
maciampi1789,,0.9625660045418809,0.936016527292851,1.0,0.936016527292851,3.1991736353574494
Disabili_com,,1.0,1.0,1.0,1.0,0
giatav,,1.0,1.0,1.0,1.0,0
ivomez,,1.0,1.0,0.5,1.0,25.0
GabriellaGullac,,1.0,1.0,1.0,1.0,0
marini_ro,,1.0,0.8377000978875825,0.2989635386444146,0.8377000978875825,26.936827962158393
asnerp,,1.0,1.0,1.0,1.0,0
sarvexit,,1.0,1.0,1.0,1.0,0
Scienza_e_Vita,1.0,1.0,1.0,1.0,1.0,0
Firefly_fan,1.0,1.0,1.0,1.0,1.0,0
PJaimeMarenco,,1.0,1.0,1.0,1.0,0
_FiliaDei,,1.0,1.0,1.0,1.0,0
TeroPohjasniemi,1.0,1.0,1.0,1.0,1.0,0
gaelle14juillet,0.7952844936313075,0.922980769912878,0.9188500489437912,0.8114654251976589,0.9209154094283346,5.472499211533788
Concato10,,1.0,1.0,1.0,1.0,0
docst,,1.0,1.0,1.0,1.0,0
framarinucci,,0.9678128683136531,0.8634945473200129,0.7721312289922457,0.8634945473200129,4.568165916388356
UsuariosanidadM,1.0,1.0,1.0,1.0,1.0,0
URosarioRadio,,1.0,1.0,1.0,1.0,0
biojurmediij,1.0,1.0,1.0,1.0,1.0,0
ChusDiazTrapi,1.0,1.0,1.0,1.0,1.0,0
sikoctgipod,,1.0,1.0,1.0,1.0,0
nonsene_puopiu,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
sovmadrid,,1.0,1.0,1.0,1.0,0
ajsneildArgenie,,1.0,1.0,1.0,1.0,0
demosolidale,1.0,1.0,1.0,1.0,1.0,0
jrivascuellar,1.0,1.0,1.0,1.0,1.0,0
Robycop51,1.0,1.0,1.0,1.0,1.0,0
Melogranocs,,1.0,1.0,1.0,1.0,0
Duck170,-1.0,-1.0,-1.0,-1.0,-1.0,0
smontielsegovia,1.0,1.0,1.0,1.0,1.0,0
LorenzoRoselliX,1.0,1.0,1.0,1.0,1.0,0
cristiandonatel,-1.0,-0.16612080178190414,0.22739632260138784,0.868121400219402,0.03063776040974185,41.87418199048301
roxelloo,1.0,1.0,1.0,1.0,1.0,0
paoladelusa,1.0,1.0,1.0,0.7777777777777778,1.0,11.11111111111111
TinaAnceschi,,1.0,1.0,1.0,1.0,0
Exploreosu,,1.0,1.0,1.0,1.0,0
nabu65,1.0,1.0,0.9657201155599615,0.5289115646258504,0.9828600577799808,22.697424657706517
mbolognetti,0.6834955696319028,0.9091776491119632,0.7920781794888626,0.0,0.850627914300413,42.53139571502065
nancycard31,,1.0,1.0,1.0,1.0,0
marinaM5S,1.0,1.0,1.0,1.0,1.0,0
MesaDefensaSani,,1.0,1.0,1.0,1.0,0
Dinao86,,0.9464724386987073,0.8341779916037333,1.0,0.8341779916037333,8.291100419813336
FRodriguezG,1.0,1.0,1.0,1.0,1.0,0
AntonioliDavide,,1.0,1.0,1.0,1.0,0
SandraBattisti,,1.0,1.0,1.0,1.0,0
diamarycielo1,,1.0,1.0,1.0,1.0,0
martabonafoni,,1.0,1.0,1.0,1.0,0
RobRe62,-1.0,0.21921282789094626,0.2175048099235859,0.6506229899162779,0.21835881890726608,21.61320855045059
sadape54,0.7952844936313075,0.8991885169880143,0.6076064037027266,0.33869276303884505,0.7533974603453704,20.735234865326266
CNT_Villaverde,,1.0,1.0,1.0,1.0,0
InfocomS,,1.0,1.0,1.0,1.0,0
DaniloRizzi3,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
eye_sp,1.0,1.0,1.0,1.0,1.0,0
sisto_davide,,1.0,1.0,1.0,1.0,0
beagiava,,1.0,1.0,1.0,1.0,0
UmbertoMorosini,,0.8259092881561844,0.22513339859172166,-0.10215937987322782,0.22513339859172166,16.364638923247472
SchwarzGuido,-1.0,-1.0,-1.0,-1.0,-1.0,0
ocatarinetabel1,,1.0,1.0,1.0,1.0,0
corinnandreatta,1.0,1.0,1.0,1.0,1.0,0
UnoQuasiNormale,0.6834955696319028,0.9144957691025627,0.7172598062125873,-1.0,0.815877787657575,90.79388938287876
jabs305,,1.0,1.0,1.0,1.0,0
barbarozap,,1.0,1.0,1.0,1.0,0
bendellavedova,,0.927825043912703,0.7167367640279978,1.0,0.7167367640279978,14.163161798600111
cristinamucciol,,1.0,1.0,1.0,1.0,0
JRichterr8,1.0,1.0,1.0,1.0,1.0,0
alpasalp,1.0,1.0,1.0,1.0,1.0,0
afribix,1.0,1.0,1.0,1.0,1.0,0
MargiorieParada,,1.0,1.0,1.0,1.0,0
mariannaaprile,0.5905689872626149,0.8660137914953279,0.675400195775165,1.0,0.7707069936352464,11.464650318237679
diariomedico,1.0,1.0,1.0,1.0,1.0,0
AnnalisaChirico,-1.0,-1.0,-1.0,-1.0,-1.0,0
MirasoleCarlo,,1.0,1.0,1.0,1.0,0
IlCommentatore_,,1.0,1.0,1.0,1.0,0
franco_sala,,0.8259092881561844,0.9970348882538067,0.9318937467511814,0.9970348882538067,3.2570570751312644
CordioliMirco,1.0,1.0,1.0,1.0,1.0,0
vidaparanacer,,1.0,1.0,1.0,1.0,0
nella12_r,1.0,1.0,1.0,1.0,1.0,0
Paolomasi18,0.0,0.0,0.43689093759845643,1.0,0.21844546879922822,39.07772656003859
IreneMossa,0.5905689872626149,0.8660137914953279,0.675400195775165,0.8968906159332438,0.7707069936352464,6.30918111489987
trimpa48,1.0,1.0,1.0,1.0,1.0,0
MassimilianoWie,,-1.0,-1.0,-0.5,-1.0,25.0
giornalettismo,1.0,1.0,1.0,1.0,1.0,0
eudomar_chacin,,1.0,1.0,1.0,1.0,0
74Rober,1.0,1.0,1.0,1.0,1.0,0
EmmaCiccarelli,,1.0,1.0,1.0,1.0,0
marialauraloi,1.0,1.0,1.0,1.0,1.0,0
VillaTelesio,1.0,1.0,1.0,-1.0,1.0,100.0
laltraguanciama,1.0,1.0,1.0,1.0,1.0,0
sca_loredana,-1.0,-1.0,-1.0,0.3333333333333333,-1.0,66.66666666666666
MaSpadavecchia,,1.0,1.0,1.0,1.0,0
pisarello2000,,1.0,1.0,1.0,1.0,0
MauroGiorgino,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
permarcogentili,0.7386966073289236,0.9278250439053353,0.7167367639908138,0.6644513413780717,0.8222809039480745,7.89147812850014
marcomix80,0.5905692120172735,0.8660137915027574,0.6754001957761502,0.3333333333333333,0.7707069936394537,21.86868301530602
fraska84,,1.0,1.0,1.0,1.0,0
nozze89,1.0,1.0,1.0,1.0,1.0,0
Raky70676024,,1.0,1.0,1.0,1.0,0
cenadeleceneri,,0.9278250439249123,0.7167367640431768,-1.0,0.7167367640431768,85.83683820215884
cristinavalles,1.0,1.0,1.0,1.0,1.0,0
Massimo59622428,,1.0,1.0,1.0,1.0,0
tottoi1970,1.0,1.0,1.0,1.0,1.0,0
alexcar1975,1.0,1.0,1.0,1.0,1.0,0
style4082,,1.0,1.0,1.0,1.0,0
RossanaCaccavo,0.5905689872626149,0.9169133299044905,0.8101234733977115,1.0,0.863518401651101,6.824079917444948
maffezzoli,,1.0,1.0,1.0,1.0,0
14504ae94367406,1.0,1.0,1.0,1.0,1.0,0
MediasetTgcom24,,1.0,1.0,1.0,1.0,0
lucaciarrocca,,1.0,1.0,1.0,1.0,0
MEDSAPsg,,1.0,1.0,1.0,1.0,0
robertodiloreto,,1.0,0.3333333333333333,0.0,0.3333333333333333,16.666666666666664
toscaross,1.0,1.0,1.0,1.0,1.0,0
SalPannullo,0.7764221520011908,0.9523415067285986,0.8301278517946448,0.6906718477997315,0.8912346792616217,10.028141573094512
LacuadraU,1.0,1.0,1.0,1.0,1.0,0
Obioetica,1.0,1.0,1.0,1.0,1.0,0
JORGITO_DELGADO,1.0,1.0,1.0,1.0,1.0,0
guidopoli3,0.7889970464212687,0.9144957691047714,0.7172598062127857,0.8968906159332438,0.8158777876587786,4.050641413723261
ApCamera,,1.0,1.0,1.0,1.0,0
529b01bfc0c44e9,1.0,1.0,1.0,1.0,1.0,0
adriavoltes,1.0,1.0,1.0,1.0,1.0,0
_TheVAX_,,1.0,1.0,1.0,1.0,0
siceid,,1.0,0.8915178639072896,0.868121400219402,0.8915178639072896,1.1698231843943807
ae7ded6150e24fe,,0.8259092881561844,0.9478554284782723,0.7956812402535444,0.9478554284782723,7.608709411236397
Colegualina,,1.0,1.0,1.0,1.0,0
Dadan_ka,1.0,1.0,0.8918000652583883,1.0,0.9459000326291942,2.70499836854029
janetnoseda,,1.0,1.0,1.0,1.0,0
giangiu2008,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
SariEssayah,1.0,1.0,1.0,1.0,1.0,0
Innosta,,1.0,1.0,1.0,1.0,0
deb8479eaeef410,,1.0,1.0,1.0,1.0,0
eherguedas,,1.0,1.0,1.0,1.0,0
IeSslo,1.0,0.9330068957476639,0.4935407673640002,1.0,0.713273831555832,14.336308422208399
Lore_n_bruto,,1.0,1.0,1.0,1.0,0
fededuo,,1.0,1.0,0.5,1.0,25.0
jmvidalvilla,1.0,1.0,1.0,1.0,1.0,0
Emisalm,1.0,1.0,1.0,1.0,1.0,0
MeganoticiasTVC,,1.0,1.0,1.0,1.0,0
CipollaLorenzo,1.0,1.0,0.9657201155599615,1.0,0.9828600577799808,0.8569971110009622
documentazione_,,1.0,1.0,1.0,1.0,0
lanuovaBQ,1.0,1.0,1.0,1.0,1.0,0
LorenzoSestito,,1.0,1.0,1.0,1.0,0
JACarrilloMora,1.0,1.0,1.0,1.0,1.0,0
Eleda59,,1.0,1.0,1.0,1.0,0
MariaElenaBozz1,,0.9369260375391003,0.6601160021522541,0.0,0.6601160021522541,33.00580010761271
SolaNancy,,1.0,1.0,1.0,1.0,0
democratica_web,1.0,1.0,1.0,1.0,1.0,0
13reinas13,,1.0,1.0,1.0,1.0,0
Juliococo,,1.0,1.0,1.0,1.0,0
GiuseppeSardoVi,,1.0,1.0,1.0,1.0,0
dani_cardoso19,,1.0,1.0,1.0,1.0,0
AvanzaSilvia,1.0,1.0,1.0,1.0,1.0,0
lidiota_0,1.0,1.0,1.0,1.0,1.0,0
Ste_Mazzu,1.0,1.0,1.0,1.0,1.0,0
deltamikeMD,,1.0,1.0,1.0,1.0,0
rumoredellutto,,1.0,1.0,1.0,1.0,0
fernandokrammer,1.0,1.0,1.0,1.0,1.0,0
PiaZorzi,,1.0,1.0,1.0,1.0,0
riojavioleta,,1.0,1.0,1.0,1.0,0
Giorgio_47,1.0,1.0,1.0,1.0,1.0,0
josecamiloc19,,1.0,1.0,1.0,1.0,0
tonioct22,,1.0,1.0,1.0,1.0,0
maumartina,,1.0,1.0,1.0,1.0,0
mariandres2014,0.29528470016496233,0.8338791982180959,0.9205472419510409,0.24541426681293463,0.8772132200845684,31.589947663581686
manuliga72,,0.9477864501447724,0.6057409865420988,0.5347880668860686,0.6057409865420988,3.5476459828015114
donatellabarus,,1.0,1.0,1.0,1.0,0
ass_coscioni,0.7925105704002973,0.9251320090797631,0.747563750392797,0.5664393758956797,0.83634787973628,13.495425192030014
alatikaipiperi,,1.0,1.0,1.0,1.0,0
AleTeichner,,1.0,1.0,1.0,1.0,0
Eligevida,1.0,1.0,1.0,1.0,1.0,0
TaniaMolG,,1.0,1.0,1.0,1.0,0
Mitch1978Ar,,1.0,1.0,1.0,1.0,0
Suha_Ab,0.7018959948438875,0.9538653147238425,0.87350686382305,0.7114425712574032,0.9136860892734462,10.11217590080215
marco_valente_,,1.0,1.0,1.0,1.0,0
Peleo59,1.0,1.0,0.9974548746392066,0.5,0.9987274373196033,24.936371865980167
Consalud_es,,1.0,1.0,1.0,1.0,0
chenoayyo2006,,1.0,1.0,1.0,1.0,0
SMediaGreen,,1.0,1.0,1.0,1.0,0
VIOLAMARTELLA46,0.5905696756315262,0.8459615398257561,0.9077062923553736,0.9063848081384696,0.8768339160905648,1.4775446023952366
__Zorro___,,0.9251320090837617,0.7475637503932303,1.0,0.7475637503932303,12.621812480338484
RafadelaGuerra,,1.0,1.0,1.0,1.0,0
QTombolini,,0.8259092881561844,0.8957108569565446,-0.10215937987322782,0.8957108569565446,49.893511841488625
EnricoFarm,,1.0,1.0,1.0,1.0,0
gioalbarosa,0.5905689872626149,0.8660137914953279,0.8377000978875825,1.0,0.8518569446914552,7.407152765427238
FamiliaspSJp,,1.0,1.0,1.0,1.0,0
ale_rossg,1.0,1.0,1.0,1.0,1.0,0
Colmedicocaldas,,1.0,1.0,1.0,1.0,0
Rebollejos,1.0,1.0,1.0,1.0,1.0,0
mneirawilson,,1.0,1.0,1.0,1.0,0
il_giga,,1.0,1.0,1.0,1.0,0
letrasdeautor,,1.0,1.0,1.0,1.0,0
laurenarse,,1.0,1.0,1.0,1.0,0
Alzalavoz_poeta,1.0,1.0,1.0,1.0,1.0,0
nonnagi2000gmai,,1.0,1.0,1.0,1.0,0
Stemag64,0.5905689872626149,0.8660137914953279,0.8918000652583883,1.0,0.878906928376858,6.054653581157099
MercurioPsi,1.0,1.0,1.0,1.0,1.0,0
PapiriAnna,,1.0,1.0,1.0,1.0,0
magnino,,1.0,1.0,1.0,1.0,0
LaVeritaWeb,,1.0,1.0,1.0,1.0,0
Laurapastorell4,0.5905689872626149,0.8660137914953279,0.6787945817896641,0.7362428004388039,0.772404186642496,1.8080693101846068
egos23,,0.9636989377089696,0.8479122428153576,0.9587284013164116,0.8479122428153576,5.5408079250526985
SandroColitti,,1.0,1.0,1.0,1.0,0
WikiPalta,1.0,1.0,1.0,1.0,1.0,0
sarisarkomaa,,1.0,1.0,1.0,1.0,0
alegio957,,0.8259092881561844,0.7478554284782724,0.7956812402535444,0.7478554284782724,2.3912905887636002
JaimeUnquera,1.0,1.0,1.0,1.0,1.0,0
PatrizioNicole1,1.0,1.0,1.0,1.0,1.0,0
Seba_pizarro82,1.0,1.0,1.0,1.0,1.0,0
fiftycb,1.0,1.0,1.0,1.0,1.0,0
SonDandelion,0.6646329162652359,0.8969194177040154,0.7167367639920702,1.0,0.8068280908480427,9.658595457597862
asdanyas,,1.0,1.0,1.0,1.0,0
NikolausVonMyra,1.0,1.0,1.0,1.0,1.0,0
MurielMiyabi,,1.0,1.0,1.0,1.0,0
leligamu,1.0,1.0,1.0,1.0,1.0,0
joancmarch,,1.0,1.0,1.0,1.0,0
manuelaferrar15,,1.0,1.0,1.0,1.0,0
NariaCVP,1.0,1.0,1.0,1.0,1.0,0
ItaliaRecord,1.0,1.0,1.0,1.0,1.0,0
luciastarace1,,1.0,1.0,1.0,1.0,0
mframdhanisy__,,0.9251320090903875,0.7475637503938255,1.0,0.7475637503938255,12.621812480308725
Spacciaretweet,,1.0,1.0,1.0,1.0,0
PatriziaCorrada,,1.0,1.0,1.0,1.0,0
angelagennaro,,1.0,1.0,1.0,1.0,0
marin_grego,,1.0,1.0,1.0,1.0,0
TopaM79,,1.0,1.0,1.0,1.0,0
RealTimeNews__,1.0,1.0,1.0,1.0,1.0,0
ripofnail,,1.0,1.0,1.0,1.0,0
AlessioFraumene,1.0,1.0,1.0,1.0,1.0,0
michelaoliva,,1.0,1.0,1.0,1.0,0
CanilAdri,1.0,1.0,1.0,1.0,1.0,0
LosadaPescador,,1.0,1.0,1.0,1.0,0
Mariaesteladv,1.0,1.0,1.0,1.0,1.0,0
strata_gemma,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
CianPdc,,-1.0,-1.0,-1.0,-1.0,0
Guglielmo_61,0.738696845267857,0.9089760265295954,0.857511170546797,0.6372954270735035,0.8832435985381962,12.297408573234636
hrodriguez72,1.0,1.0,1.0,1.0,1.0,0
pinopao,1.0,1.0,1.0,1.0,1.0,0
luzarodel78,,1.0,1.0,1.0,1.0,0
ClaudiaSekhmet,,1.0,1.0,1.0,1.0,0
redaccionmedica,1.0,1.0,1.0,1.0,1.0,0
monica_targusi,,1.0,1.0,1.0,1.0,0
magindipendente,,1.0,1.0,1.0,1.0,0
kattolikamente,1.0,1.0,1.0,1.0,1.0,0
miliziachristi,1.0,1.0,1.0,1.0,1.0,0
UdcIta,,1.0,1.0,1.0,1.0,0
marcocappato,0.7952844936313075,0.9678128683101315,0.7549702244176547,0.5442624579844915,0.861391546363893,15.856454418970078
MARIO_DerFriaul,1.0,1.0,1.0,1.0,1.0,0
JLCortijo,1.0,1.0,1.0,1.0,1.0,0
clia_g,,1.0,1.0,1.0,1.0,0
LuisellaSaro,1.0,1.0,1.0,1.0,1.0,0
rive435,,1.0,1.0,1.0,1.0,0
Arturo_Scotto,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
elEconomistaes,1.0,1.0,1.0,1.0,1.0,0
teabertolo,,0.9678128683136531,0.8774851122089848,0.5442624579844915,0.8774851122089848,16.661132711224667
JeanyGalliot,1.0,1.0,1.0,1.0,1.0,0
darkokerim,,0.9251320090837617,0.7475637503932303,0.5664393758956797,0.7475637503932303,9.05621872487753
EnricoGallicani,,0.8338791982180959,0.8497314329618351,0.868121400219402,0.8497314329618351,0.919498362878346
GPuntoticket,1.0,1.0,1.0,1.0,1.0,0
LeoneGrotti,1.0,1.0,1.0,1.0,1.0,0
sisifoitalia,,1.0,1.0,1.0,1.0,0
Dmdcatalunya,1.0,1.0,1.0,1.0,1.0,0
LucillaMasini,,1.0,1.0,1.0,1.0,0
LauraGgatti,1.0,1.0,0.9314402311199229,0.4081632653061225,0.9657201155599615,27.877842512691952
Silvio_Viale,1.0,1.0,1.0,1.0,1.0,0
MatcovichEnrico,,0.9678128683136531,0.15723566282038215,1.0,0.15723566282038215,42.13821685898089
MutiLeonilde,,1.0,1.0,1.0,1.0,0
March25Peru,,1.0,1.0,1.0,1.0,0
ElMismoPais,,1.0,1.0,1.0,1.0,0
giulioenrico,,0.9278250439188076,0.43004205841983445,0.0,0.43004205841983445,21.50210292099172
lucianadias22,1.0,1.0,1.0,1.0,1.0,0
domenichiofalo,,1.0,0.9314402311199229,1.0,0.9314402311199229,3.427988444003854
antonia_mp_,1.0,1.0,1.0,1.0,1.0,0
fox_rino,,1.0,0.9657201155599615,1.0,0.9657201155599615,1.7139942220019244
MilaniLucia,,1.0,1.0,1.0,1.0,0
nelsonnovaarrie,,1.0,1.0,1.0,1.0,0
Paternoster85,,1.0,0.0,0.0,0.0,0
Crispal,,1.0,1.0,1.0,1.0,0
LupoMail,,1.0,1.0,1.0,1.0,0
BhJesusbh,,1.0,1.0,1.0,1.0,0
VanniPetrelli,,1.0,1.0,1.0,1.0,0
juancarralv,,1.0,1.0,1.0,1.0,0
es18681700,,0.9697258830401561,0.9446379916138691,0.6666666666666667,0.9446379916138691,13.898566247360117
Adnkronos,,1.0,1.0,1.0,1.0,0
KARALS_20,,1.0,1.0,1.0,1.0,0
Monaco_Leonardo,0.6834957437593674,0.9196528896309143,0.7259780568621217,0.5664393758956797,0.822815473246518,12.818804867541916
gariduran,1.0,1.0,1.0,1.0,1.0,0
monicascapin77,,1.0,1.0,1.0,1.0,0
ProvaProvaSsa,,1.0,1.0,1.0,1.0,0
mercedescondes,1.0,1.0,1.0,1.0,1.0,0
AlessandraBare9,1.0,1.0,1.0,1.0,1.0,0
miguelaqp,1.0,1.0,1.0,1.0,1.0,0
GCappellazz,,0.9229807699152329,0.9685933431876839,0.9057327125988295,0.9685933431876839,3.143031529442719
robanza1,1.0,1.0,1.0,1.0,1.0,0
P10paola,1.0,0.8338791982180959,0.8410944839020817,0.868121400219402,0.8374868410600889,1.5317279579656562
jomasarod,1.0,1.0,1.0,1.0,1.0,0
lucaserafini4,1.0,1.0,1.0,1.0,1.0,0
bonfigliolimas2,0.5905689872626149,0.9027327787878199,0.754657085308386,1.0,0.828694932048103,8.565253397594851
monacobenkei,0.863522995754205,0.9553379304984425,0.8918000652583883,1.0,0.9235689978784154,3.82155010607923
mirkocavion,,1.0,1.0,1.0,1.0,0
vminyana,,1.0,1.0,1.0,1.0,0
DanieleC1974,,1.0,0.9697996927088441,1.0,0.9697996927088441,1.510015364557793
PratiCristian,1.0,1.0,1.0,1.0,1.0,0
AS3691,,1.0,1.0,1.0,1.0,0
RafTris,,1.0,1.0,1.0,1.0,0
katriinapa,,1.0,1.0,1.0,1.0,0
susibillingsley,,1.0,1.0,1.0,1.0,0
MatiaFundazioa,1.0,1.0,1.0,1.0,1.0,0
SIDEME_,1.0,1.0,1.0,1.0,1.0,0
melibarberor,,1.0,1.0,1.0,1.0,0
taglient8th,1.0,1.0,0.9876985607560403,-0.5,0.9938492803780201,74.692464018901
ValoreSociale,,1.0,1.0,1.0,1.0,0
RamaLogui,,1.0,1.0,1.0,1.0,0
Claudia000811,,1.0,1.0,1.0,1.0,0
solidatus,,1.0,1.0,1.0,1.0,0
AndyGimnezRojas,,1.0,1.0,1.0,1.0,0
ana_verynera,1.0,1.0,1.0,1.0,1.0,0
Michele_Arnese,1.0,1.0,1.0,1.0,1.0,0
louisfornellist,1.0,1.0,1.0,1.0,1.0,0
es_Lala,,1.0,1.0,1.0,1.0,0
viktorvictorv,,1.0,1.0,1.0,1.0,0
Cruzza5,1.0,1.0,1.0,1.0,1.0,0
manyez,,1.0,1.0,1.0,1.0,0
brusalucia,0.29528470016496233,0.6677583964361917,0.8271039190131098,0.7362428004388039,0.7474311577246507,0.5594178642923442
manginobrioches,,1.0,0.993004717555514,1.0,0.993004717555514,0.34976412222429976
mlalanda,1.0,1.0,1.0,1.0,1.0,0
nocatcomunism,,1.0,1.0,1.0,1.0,0
CHACAO_FJD,,1.0,1.0,1.0,1.0,0
henryvvm,1.0,1.0,1.0,1.0,1.0,0
ADMD_63,1.0,1.0,1.0,1.0,1.0,0
Yaliangeles04,,1.0,1.0,1.0,1.0,0
tete_1724,,1.0,1.0,1.0,1.0,0
Benatprofe,1.0,1.0,1.0,1.0,1.0,0
Velociraptor_Pe,,1.0,1.0,1.0,1.0,0
redellerose,,1.0,1.0,1.0,1.0,0
MariaPintor2,,1.0,1.0,1.0,1.0,0
adeven,,1.0,0.9485801733399728,0.4081632653061225,0.9485801733399728,27.02084540169252
Malahe_8,,1.0,1.0,1.0,1.0,0
carlo1mc,1.0,1.0,1.0,1.0,1.0,0
jemolgui,1.0,1.0,1.0,1.0,1.0,0
acoda13,,0.9229807699152329,0.9188500489440375,0.8114654251976589,0.9188500489440375,5.369231187318935
glauco9000,,1.0,1.0,1.0,1.0,0
EspositoFilippo,,1.0,1.0,1.0,1.0,0
cgp1969,1.0,1.0,1.0,1.0,1.0,0
SimoneCernesi,,1.0,1.0,1.0,1.0,0
TomiKuosmanen,1.0,1.0,1.0,1.0,1.0,0
amaia_haikazti,,1.0,1.0,1.0,1.0,0
gianluca1960cim,,0.927825043912703,0.7132335700534885,-0.21678031205216014,0.7132335700534885,46.500694105282435
JoseAntonio_BG,,1.0,1.0,1.0,1.0,0
Agenzia_Ansa,1.0,1.0,1.0,1.0,1.0,0
akavetta,,-1.0,-1.0,-1.0,-1.0,0
MarcoTognini,1.0,1.0,1.0,1.0,1.0,0
rbaitg,1.0,1.0,1.0,1.0,1.0,0
AnicioBoezio,,1.0,1.0,1.0,1.0,0
ierogamos,,1.0,1.0,1.0,1.0,0
82lucar,,1.0,1.0,1.0,1.0,0
migartua12,,1.0,1.0,1.0,1.0,0
arawako,,1.0,1.0,1.0,1.0,0
GianCerrelli,1.0,1.0,1.0,1.0,1.0,0
FrancaFloris,1.0,1.0,1.0,1.0,1.0,0
parliamdidroghe,0.7764221520011908,0.9387367579061802,0.7381896114312985,0.5664393758956797,0.8384631846687394,13.601190438652983
MariaDe42986117,1.0,1.0,1.0,1.0,1.0,0
CursosVeranoUCM,,1.0,1.0,1.0,1.0,0
jolandaire,1.0,1.0,1.0,1.0,1.0,0
SpettinatiPisa,,1.0,1.0,1.0,1.0,0
Abogada_Alfa,1.0,1.0,1.0,1.0,1.0,0
francescaacqua1,,1.0,1.0,1.0,1.0,0
LuisaIannelli,1.0,1.0,1.0,1.0,1.0,0
ritafrediani,1.0,0.8892527988120639,0.9364377935608328,0.9031070010970097,0.9128452961864484,0.48691475447193433
AdalucDe,,1.0,0.9828600577799808,1.0,0.9828600577799808,0.8569971110009622
EutanaSiaLegale,0.5905688531381862,0.8660137914908443,0.6754001957744464,0.6387150353394322,0.7707069936326454,6.599597914660659
merycvidal01,,1.0,1.0,1.0,1.0,0
CARLAROSSICRF,,1.0,1.0,1.0,1.0,0
m_martinenghi,1.0,1.0,1.0,1.0,1.0,0
giannimacheda,1.0,1.0,1.0,1.0,1.0,0
Nicofre61,,0.6677583964361917,0.8206492410114096,0.868121400219402,0.8206492410114096,2.373607960399621
GiuliaBelard,,1.0,1.0,1.0,1.0,0
beatric82620595,1.0,1.0,1.0,1.0,1.0,0
radioanchio,,1.0,1.0,1.0,1.0,0
SenatoriPD,1.0,1.0,0.8473486044457034,0.5289115646258504,0.9236743022228517,19.738136879850067
MaridaAlesi,1.0,1.0,1.0,1.0,1.0,0
IgnotoLugar,1.0,1.0,1.0,1.0,1.0,0
Rolfi39,1.0,1.0,0.46572011555996146,0.3707482993197279,0.7328600577799808,18.105587923012642
Storace,1.0,1.0,1.0,1.0,1.0,0
giandomenic45,1.0,1.0,1.0,1.0,1.0,0
vilmaparenti,1.0,1.0,1.0,1.0,1.0,0
ocramirog,1.0,1.0,1.0,1.0,1.0,0
encuentrosucm,,1.0,1.0,1.0,1.0,0
AndresruedaS,,1.0,1.0,1.0,1.0,0
CarmenGalindoH,1.0,1.0,1.0,1.0,1.0,0
MajuGomez,,1.0,1.0,1.0,1.0,0
ecocyberpunk,,1.0,1.0,1.0,1.0,0
Maria52963003,1.0,1.0,1.0,1.0,1.0,0
rioquilaco,1.0,1.0,1.0,1.0,1.0,0
terzavia,0.5905689872626149,0.9312796118067467,0.8451901568886817,1.0,0.8882348843477141,5.588255782614294
Dairis_SuSu,,1.0,1.0,1.0,1.0,0
ancoraquasto,,1.0,1.0,1.0,1.0,0
PodemosBiar,,1.0,1.0,1.0,1.0,0
TrevisoCityWR,,0.9591578386095221,0.9199419828513904,0.876185203949235,0.9199419828513904,2.1878389451077673
eljuridista,,1.0,1.0,1.0,1.0,0
NichiVendola,,1.0,0.9923646239175659,1.0,0.9923646239175659,0.3817688041217071
carmeniglesia2,,1.0,1.0,1.0,1.0,0
pdariogomez,,1.0,1.0,1.0,1.0,0
emanuelaneri14,,1.0,1.0,1.0,1.0,0
verolozman66,,1.0,1.0,1.0,1.0,0
AvyCandeli,0.5905689872626149,0.8955729002895447,0.7114819730841977,0.5664393758956797,0.8035274366868712,11.854403039559575
ROSARIOMZYO,1.0,1.0,1.0,1.0,1.0,0
lorena_cambiano,,1.0,1.0,1.0,1.0,0
Laakariliitto,,-1.0,1.0,1.0,1.0,0
lucky_mtl,1.0,1.0,1.0,1.0,1.0,0
gagliardi_andr,1.0,1.0,1.0,1.0,1.0,0
rolieban,1.0,1.0,1.0,1.0,1.0,0
MartaScattoni,-0.03804877085747427,0.17792406264383986,0.22739632260138784,-0.13187859978059807,0.20266019262261387,16.726939620160596
emato64,1.0,1.0,1.0,1.0,1.0,0
